,full_address,home_link
18,"202 SALEM Ct #2, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/202-Salem-Ct-08540/unit-2/home/36722665
19,"3 FRINGE TREE Ct, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/3-Fringe-Tree-Ct-08540/home/37051260
20,"105 CLARIDGE Ct #7, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/105-Claridge-Ct-08540/unit-7/home/36722741
0,"21 JEFFERSON Rd, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/21-Jefferson-Rd-08540/home/143031187
1,"242 Bullock Dr, Princeton, NJ 08540",https://www.redfin.com/NJ/Princeton/242-Bullock-Dr-08540/home/36696436
2,"9 GOVERNORS Ln, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/9-Governors-Ln-08540/home/36693893
3,"3 Campbell Woods Way, Princeton, NJ 08540",https://www.redfin.com/NJ/Princeton/3-Campbell-Woods-Way-08540/home/36693393
4,"111 St Clair Ct, Princeton, NJ 08540",https://www.redfin.com/NJ/Princeton/111-St-Clair-Ct-08540/home/36695927
5,"35 SERGEANT St, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/35-Sergeant-St-08540/home/36692129
6,"212 BULLOCK Dr, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/212-Bullock-Dr-08540/home/36696438
7,"45 McComb Rd, Princeton, NJ 08540",https://www.redfin.com/NJ/Princeton/45-McComb-Rd-08540/home/36693366
8,"131 JEFFERSON Rd, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/131-Jefferson-Rd-08540/home/52453182
9,"50 NESTLEWOOD Way, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/50-Nestlewood-Way-08540/home/36617541
10,"43 CALEB Ln, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/43-Caleb-Ln-08540/home/36617275
11,"27 GORDON Way, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/27-Gordon-Way-08540/home/36613820
12,"1 MARKHAM Rd Unit 3E, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/1-Markham-Rd-08540/unit-3E/home/36615153
13,"1 THORNGATE Ct, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/1-Thorngate-Ct-08540/home/36722938
14,"2317 WINDROW Dr, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/2317-Windrow-Dr-08540/home/37049576
15,"8 ASTOR Ct, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/8-Astor-Ct-08540/home/36723038
16,"386 Sayre Dr, Plainsboro, NJ 08536",https://www.redfin.com/NJ/Plainsboro/386-Sayre-Dr-08536/home/146081285
17,"386 Sayre Dr, Plainsboro, NJ 08540",https://www.redfin.com/NJ/Princeton/386-Sayre-Dr-08540/home/36931432
18,"630 SAYRE Dr, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/630-Sayre-Dr-08540/home/36932383
19,"88 TRUMAN Ave, PRINCETON, NJ 08540",https://www.redfin.com/NJ/Princeton/88-Truman-Ave-08540/home/37648085
20,"30 Ginger Ct, Princeton, NJ 08540",https://www.redfin.com/NJ/Princeton/30-Ginger-Ct-08540/home/36974099
0,"318 Westminster Ave #320, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/318-Westminster-Ave-15601/unit-320/home/69196405
1,"1906 Highland Ave, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/1906-Highland-Ave-15601/home/69232989
2,"204 Iowa St, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/204-Iowa-St-15601/home/69274072
3,"549 Brushton Ave, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/549-Brushton-Ave-15601/home/69194024
4,"407 Stanton St, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/407-Stanton-St-15601/home/69196373
5,"Swede Hill Rd, Hempfield Township, PA 15601",https://www.redfin.com/PA/Hempfield-Township/Swede-Hill-Rd-15601/home/69277013
6,"717 Euclid Ave, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/717-Euclid-Ave-15601/home/69197572
7,"634 George St, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/634-George-St-15601/home/69195384
8,"516 Harrison Ave, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/516-Harrison-Ave-15601/home/69194037
9,"427 Fox Hill St, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/427-Fox-Hill-St-15601/home/69194767
10,"324 S Spring Ave, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/324-S-Spring-Ave-15601/home/69195960
11,Property in PA,https://www.redfin.com/PA/Unknown/Unknown-Unknown/home/69270831
12,"239 Wyoming Ave, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/239-Wyoming-Ave-15601/home/69274166
13,"1813 Franklin St, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/1813-Franklin-St-15601/home/69232340
14,"2346 Skidmore Rd, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/2346-Skidmore-Rd-15601/home/69232901
15,"Property in Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/Unknown-15601/home/69277476
16,"2027 Broadway Ave, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/2027-Broadway-Ave-15601/home/69277924
17,"215 S Hamilton, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/215-S-Hamilton-Ave-15601/home/69196728
18,"10 Clark St, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/10-Clark-St-15601/home/69195309
19,"46 N Urania Ave, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/46-N-Urania-Ave-15601/home/69195457
0,"1085 Ashfield Way, Salem Twp - WML, PA 15601",https://www.redfin.com/PA/Greensburg/1085-Ashfield-Way-15601/unit-2901/home/69180902
1,"Property in Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/Unknown-15601/home/69338024
2,"1322 Lynchfield Ln Lot 216 B, Salem Twp - WML, PA 15601",https://www.redfin.com/PA/Greensburg/526-New-Alexandria-Rd-15601/unit-216-B/home/143503897
3,"1324 Lynchfield Ln Lot 216 A, Salem Twp - WML, PA 15601",https://www.redfin.com/PA/Greensburg/526-New-Alexandria-Rd-15601/unit-216-A/home/143492395
4,"526 New Alexandria Rd, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/526-New-Alexandria-Rd-15601/home/69180926
5,"1326 Lynchfield Ln, Salem Twp - WML, PA 15601",https://www.redfin.com/PA/Salem-Twp-WML/1326-Lynchfield-Ln-15601/unit-211/home/143713310
6,"463 Eton Dr, Unity  Twp, PA 15601",https://www.redfin.com/PA/Greensburg/463-Eton-Dr-15601/home/69183844
7,"6079 Triple Crown Cir, Hempfield Twp - WML, PA 15601",https://www.redfin.com/PA/Greensburg/6079-Triple-Crown-Cir-15601/unit-6039/home/69340030
8,"6036 Triple Crown Cir #6075, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/6036-Triple-Crown-Cir-15601/unit-6075/home/69339996
9,"39 Grayhawk Ct, Unity  Twp, PA 15601",https://www.redfin.com/PA/Greensburg/39-Grayhawk-Ct-15601/home/143971193
10,"1104 Hunt Club Dr, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/1104-Hunt-Club-Dr-15601/home/69338825
11,"16 Overview Dr #122, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/16-Overview-Dr-15601/unit-122/home/69338432
12,"1101 Redmont Pl, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/1101-Redmont-Pl-15601/home/69268241
13,"703 Casa Vita, Hempfield Twp - WML, PA 15601",https://www.redfin.com/PA/Greensburg/703-Casa-Vita-Dr-15601/home/69279116
14,"105 Holly Hill Dr, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/105-Holly-Dr-15601/home/144746777
15,"77 Unity Sq, Unity  Twp, PA 15601",https://www.redfin.com/PA/Greensburg/77-Unity-Sq-15601/home/69326783
16,"102 Alderwood Dr, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/102-Alderwood-Dr-15601/home/145535800
17,"801 Redmont Pl, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/801-Redmont-Pl-15601/home/69268237
18,"118 Mizpark Dr, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/118-Mizpark-Dr-15601/home/69182608
19,"118 Winston Way, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/118-Winston-Way-15601/home/69193015
20,"3 Alta Vita #206, Hempfield Twp - WML, PA 15601",https://www.redfin.com/PA/Greensburg/3-Alta-Vita-Dr-15601/unit-206/home/146262523
0,"2854 Pewter Mist Ct, Oviedo, FL 32765",https://www.redfin.com/FL/Oviedo/2854-Pewter-Mist-Ct-32765/home/46345973
1,"1051 Neely St, Oviedo, FL 32765",https://www.redfin.com/FL/Oviedo/1051-Neely-St-32765/home/46424868
2,"1089 Geneva Dr, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1089-Geneva-Dr-32765/home/46380813
3,"Undisclosed Address, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/Undisclosed-address-32765/home/46398319
4,"817 Shed St, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/817-Shed-St-32765/home/46373922
5,"917 Pecan St, Oviedo, FL 32765",https://www.redfin.com/FL/Oviedo/917-Pecan-St-32765/home/46373791
6,"1010 Abell Cir, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1010-Abell-Cir-32765/home/46423144
7,"24 E Village Dr, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/24-Village-Dr-E-32765/home/46398518
8,"1027 Henson Ct, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1027-Henson-Ct-32765/home/46424529
9,"1043 Abell Cir, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1043-Abell-Cir-32765/home/46423100
10,"1109 Manigan Ave, Oviedo, FL 32765",https://www.redfin.com/FL/Oviedo/1109-Manigan-Ave-32765/home/46424497
11,"865 N Division St, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/865-N-Division-St-32765/home/46378803
12,"1006 Whittier Cir, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1006-Whittier-Cir-32765/home/46425024
13,"1695 Cracker Creek Ct, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1695-Cracker-Creek-Ct-32765/home/46435753
14,"9993 Aloma Bend Ln, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/9993-Aloma-Bend-Ln-32765/home/46446699
15,"1004 Whittier Cir, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1004-Whittier-Cir-32765/home/46425037
16,"2864 Apollo Ct, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/2864-Apollo-Ct-32765/home/46435950
17,"1021 Weaver Dr, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1021-Weaver-Dr-32765/home/46424938
18,"1053 Gwyn Cir, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1053-Gwyn-Cir-32765/home/46423107
19,"145 Burnsed Pl, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/145-Burnsed-Pl-32765/home/46437986
20,"1025 Moccasin Run Rd, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1025-Moccasin-Run-Rd-32765/home/46432733
0,"5010 Double R Ln, Oviedo, FL 32765",https://www.redfin.com/FL/Oviedo/5010-Double-R-Ln-32765/home/46442848
1,"155 Ellington Pl, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/155-Ellington-Pl-32765/home/46329439
2,"298 Home Grown Way, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/298-Home-Grown-Way-32765/home/144278955
3,"587 Foster's Grove Loop, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/587-Fosters-Grove-Loop-32765/home/104466985
4,"2356 Kelbrook Ct, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/2356-Kelbrook-Ct-32765/home/58256632
5,"651 Red Haven Ln, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/651-Red-Haven-Ln-32765/home/103835287
6,"2494 Westminster Ter, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/2494-Westminister-Ter-32765/home/46439318
7,"1176 Fieldstone Cir, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1176-Fieldstone-Cir-32765/home/110170388
8,"1950 Filly Trl, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1950-Florida-Trl-32765/home/146783232
9,"2373 Florida Ave, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/2373-Florida-Ave-32765/home/46431459
10,"1578 Tea Olive Way, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1578-Tea-Olive-Way-32765/home/103835262
11,"1224 Fieldstone Cir, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1224-Fieldstone-Cir-32765/home/110170150
12,"2984 Bayhead Run, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/2984-Bayhead-Run-32765/home/46450073
13,"605 W Palm Valley Dr, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/605-W-Palm-Valley-Dr-32765/home/46453877
14,"457 White Cotton Cir, OVIEDO, FL 32765",https://www.redfin.com/FL/OVIEDO/457-WHITE-COTTON-CIR-32765/home/144094316
15,"35 Ellington Pl, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/35-Ellington-Pl-32765/home/46329444
16,"450 Terravista Pl, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/450-Terravista-Pl-32765/home/46343182
17,"356 Old Alemany Pl, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/356-Old-Alemany-Pl-32765/home/46342610
18,"1495 Myrtle Oaks Trl, Oviedo, FL 32765",https://www.redfin.com/FL/Oviedo/1495-Myrtle-Oaks-Trl-32765/home/144682892
19,"587 W Palm Valley Dr, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/587-W-Palm-Valley-Dr-32765/home/46453879
20,"2109 Wembley Pl, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/2109-Wembley-Pl-32765/home/46439830
0,"1949 Summer Club Dr #215, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1949-Summer-Club-Dr-32765/unit-215/home/46339431
1,"1979 Summer Club Dr #203, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1979-Summer-Club-Dr-32765/unit-203/home/46339477
2,"1989 Summer Club Dr #115, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1989-Summer-Club-Dr-32765/unit-115/home/46339489
3,"176 Reserve Cir #208, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/176-Reserve-Cir-32765/unit-208/home/46459258
4,"1939 Summer Club Dr #111, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1939-Summer-Club-Dr-32765/unit-111/home/46336963
5,"1909 Summer Club Dr #209, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1909-Summer-Club-Dr-32765/unit-209/home/46339900
6,"121 Reserve Cir #209, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/121-Reserve-Cir-32765/unit-209/home/46459173
7,"1939 Summer Club Dr #205, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1939-Summer-Club-Dr-32765/unit-205/home/46339520
8,"124 Reserve Cir #208, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/124-Reserve-Cir-32765/unit-208/home/46459165
9,"124 Reserve Cir #204, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/124-Reserve-Cir-32765/unit-204/home/46459162
10,"1950 Summer Club Dr #112, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1950-Summer-Club-Dr-32765/unit-112/home/46339537
11,"133 Reserve Cir #101, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/133-Reserve-Cir-32765/unit-101/home/46459731
12,"145 Reserve Cir #201, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/145-Reserve-Cir-32765/unit-201/home/46474113
13,"3618 Caruso Pl, Oviedo, FL 32765",https://www.redfin.com/FL/Oviedo/3618-Caruso-Pl-32765/home/46330387
14,"3013 Ashford Park Pl, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/3013-Ashford-Park-Pl-32765/home/46326521
15,"4335 Aristocrat Pt, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/4335-Aristocrat-Pt-32765/home/46330004
16,"5068 Kingscrest Ln, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/5068-Kingscrest-Ln-32765/home/46327109
17,"3782 Collingwood Ln, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/3782-Collingwood-Ln-32765/home/46342111
18,"3671 Caruso Pl, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/3671-Caruso-Pl-32765/home/46330373
19,"4113 Pitch Pine Cir, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/4113-Pitch-Pine-Cir-32765/home/46330090
20,"3848 Shaftbury Pl, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/3848-Shaftbury-Pl-32765/home/46342079
0,"559 Piazza Pt, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/559-Piazza-Pt-32765/home/145574326
1,"555 Piazza Pt, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/555-Piazza-Pt-32765/home/145574325
2,"557 Piazza Pt, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/557-Piazza-Pt-32765/home/145574328
3,"593 Piazza Pt, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/593-Piazza-Pt-32765/home/145565343
4,"583 Piazza Pt, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/583-Piazza-Pt-32765/home/145718464
5,"73 Mayo Ct, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/73-Mayo-Ct-32765/home/146237960
6,"569 Bethesda Ct, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/569-Bethesda-Ct-32765/home/147362866
7,"5338 Tattinger Ln, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/5338-Tattinger-Ln-32765/home/46342282
8,"1704 Garden Sage Dr, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1704-Garden-Sage-Dr-32765/home/46344427
9,"374 Reed Grass Dr, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/374-Reed-Grass-Dr-32765/home/46344252
10,"81 Mayo Ct, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/81-Mayo-Ct-32765/home/146235047
11,"1482 Round Rock Ct, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1482-Round-Rock-32765/home/110170465
12,"5416 Leighton Ln, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/5416-Leighton-Ln-32765/home/46342889
13,"1923 Silverweed Way, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1923-Silverweed-Way-32765/home/46344341
14,"386 Reed Grass Dr, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/386-Reed-Grass-Dr-32765/home/46344242
15,"76 Mayo Ct, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/76-Mayo-Ct-32765/home/144441132
16,"1083 Taramundi Dr, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1083-Taramundi-Dr-32765/home/103835382
17,"2751 Sweet Magnolia Pl, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/2751-Sweet-Magnolia-Pl-32765/home/46345768
18,"198 Chippendale Ter, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/198-Chippendale-Ter-32765/home/46331404
19,"1764 Garden Sage Dr, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/1764-Garden-Sage-Dr-32765/home/46342706
20,"2017 Beachberry Ln, OVIEDO, FL 32765",https://www.redfin.com/FL/Oviedo/2017-Beachberry-Ln-32765/home/46339568
0,"420 Silvis Way, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/420-Silvis-Way-15601/home/69197796
1,"Dornin St #507, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/Dornin-St-15601/unit-507/home/69197748
2,"507 Bush Way #507, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/507-Bush-Way-15601/unit-507/home/146050048
3,"303 Alfred Pl, Hempfield Twp - WML, PA 15601",https://www.redfin.com/PA/Greensburg/303-Alfred-Pl-15601/home/69271036
4,"502 Casa Vita Dr, Hempfield Twp - WML, PA 15601",https://www.redfin.com/PA/Greensburg/502-Casa-Vita-Dr-15601/home/69279109
5,"3 Alta Vita #206, Hempfield Twp - WML, PA 15601",https://www.redfin.com/PA/Greensburg/3-Alta-Vita-Dr-15601/unit-206/home/146262523
6,"118 Winston Way, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/118-Winston-Way-15601/home/69193015
7,"118 Mizpark Dr, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/118-Mizpark-Dr-15601/home/69182608
8,"801 Redmont Pl, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/801-Redmont-Pl-15601/home/69268237
9,"102 Alderwood Dr, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/102-Alderwood-Dr-15601/home/145535800
10,"77 Unity Sq, Unity  Twp, PA 15601",https://www.redfin.com/PA/Greensburg/77-Unity-Sq-15601/home/69326783
11,"105 Holly Hill Dr, City of Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/105-Holly-Dr-15601/home/144746777
12,"703 Casa Vita, Hempfield Twp - WML, PA 15601",https://www.redfin.com/PA/Greensburg/703-Casa-Vita-Dr-15601/home/69279116
13,"1101 Redmont Pl, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/1101-Redmont-Pl-15601/home/69268241
14,"16 Overview Dr #122, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/16-Overview-Dr-15601/unit-122/home/69338432
15,"1104 Hunt Club Dr, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/1104-Hunt-Club-Dr-15601/home/69338825
16,"39 Grayhawk Ct, Unity  Twp, PA 15601",https://www.redfin.com/PA/Greensburg/39-Grayhawk-Ct-15601/home/143971193
17,"6036 Triple Crown Cir #6075, Greensburg, PA 15601",https://www.redfin.com/PA/Greensburg/6036-Triple-Crown-Cir-15601/unit-6075/home/69339996
18,"6079 Triple Crown Cir, Hempfield Twp - WML, PA 15601",https://www.redfin.com/PA/Greensburg/6079-Triple-Crown-Cir-15601/unit-6039/home/69340030
19,"463 Eton Dr, Unity  Twp, PA 15601",https://www.redfin.com/PA/Greensburg/463-Eton-Dr-15601/home/69183844
20,"1326 Lynchfield Ln, Salem Twp - WML, PA 15601",https://www.redfin.com/PA/Salem-Twp-WML/1326-Lynchfield-Ln-15601/unit-211/home/143713310
0,"331 W Seminole Dr, Venice, FL 34293",https://www.redfin.com/FL/Venice/331-W-Seminole-Dr-34293/home/47726512
1,"4967 Tamarack Trl, Venice, FL 34293",https://www.redfin.com/FL/Venice/4967-Tamarack-Trl-34293/home/47724086
2,"4956 Pompano Rd, VENICE, FL 34293",https://www.redfin.com/FL/Venice/4956-Pompano-Rd-34293/home/47730815
3,"1031 Porpoise Rd, Venice, FL 34293",https://www.redfin.com/FL/Venice/1031-Porpoise-Rd-34293/home/47730275
4,"1348 Kimball Rd, Venice, FL 34293",https://www.redfin.com/FL/Venice/1348-Kimball-Rd-34293/home/47728039
5,"440 Glen Oak Rd, Venice, FL 34293",https://www.redfin.com/FL/Venice/440-Glen-Oak-Rd-34293/home/47717911
6,"664 Grove Rd, VENICE, FL 34293",https://www.redfin.com/FL/Venice/664-Grove-Rd-34293/home/47725994
7,"1734 Caribbean Cir #6, VENICE, FL 34293",https://www.redfin.com/FL/Venice/1734-Caribbean-Cir-34293/unit-6/home/47719689
8,"1065 Hudson Rd, VENICE, FL 34293",https://www.redfin.com/FL/Venice/1065-Hudson-Rd-34293/home/47728308
9,"4217 Blossom Rd, Venice, FL 34293",https://www.redfin.com/FL/Venice/4217-Blossom-Rd-34293/home/47729705
10,"839 Clematis Rd, VENICE, FL 34293",https://www.redfin.com/FL/Venice/839-Clematis-Rd-34293/home/47727465
11,"780 Morningside Rd, Venice, FL 34293",https://www.redfin.com/FL/Venice/780-Morningside-Rd-34293/home/47718506
12,"966 Sklar Dr W, Venice, FL 34293",https://www.redfin.com/FL/Venice/966-Sklar-Dr-W-34293/home/47720294
13,"2931 Arrowhead Rd, VENICE, FL 34293",https://www.redfin.com/FL/Venice/2931-Arrowhead-Rd-34293/home/47726573
14,"444 Driftwood Rd, VENICE, FL 34293",https://www.redfin.com/FL/Venice/444-Driftwood-Rd-34293/home/47718117
15,"5231 Pompano Rd, VENICE, FL 34293",https://www.redfin.com/FL/Venice/5231-Pompano-Rd-34293/home/47732926
16,"915 Southland Rd, VENICE, FL 34293",https://www.redfin.com/FL/Venice/915-Southland-Rd-34293/home/47730193
17,"105 Gulf Breeze Blvd, Venice, FL 34293",https://www.redfin.com/FL/Venice/105-Gulf-Breeze-Blvd-34293/home/47723872
18,"5755 Elton Rd, Venice, FL 34293",https://www.redfin.com/FL/Venice/5755-Elton-Rd-34293/home/144610207
19,"551 Oxford Dr, Venice, FL 34293",https://www.redfin.com/FL/Venice/551-Oxford-Dr-34293/home/47717567
0,"5820 Jamila River Dr, VENICE, FL 34293",https://www.redfin.com/FL/Venice/5820-Jamila-River-Dr-34293/home/47838768
1,"13299 Calimento St, VENICE, FL 34293",https://www.redfin.com/FL/Venice/13299-Calimento-St-34293/home/146699291
2,"13406 Calimento St, VENICE, FL 34293",https://www.redfin.com/FL/Venice/13406-Calimento-St-34293/home/146440142
3,"10908 Bullrush Dr, Venice, FL 34293",https://www.redfin.com/FL/Venice/10908-Bullrush-Dr-34293/home/112472976
4,"1640 Lemon Bay Dr, VENICE, FL 34293",https://www.redfin.com/FL/Venice/1640-Lemon-Bay-Dr-34293/home/47728971
5,"12320 Auburndale Ct, VENICE, FL 34293",https://www.redfin.com/FL/Venice/12320-Auburndale-Ct-34293/home/146672090
6,"21240 Wacissa Dr, VENICE, FL 34293",https://www.redfin.com/FL/Venice/21240-Wacissa-Dr-34293/home/144610914
7,"13287 Calimento St, VENICE, FL 34293",https://www.redfin.com/FL/Venice/13287-Calimento-St-34293/home/146507340
8,"406 Trenwick Ln, VENICE, FL 34293",https://www.redfin.com/FL/Venice/406-Trenwick-Ln-34293/home/47722813
9,"13263 Calimento St, VENICE, FL 34293",https://www.redfin.com/FL/Venice/13263-Calimento-St-34293/home/147283487
10,"11530 Tapestry Ln, VENICE, FL 34293",https://www.redfin.com/FL/North-Port/Tapestry-Ln-34293/home/146953951
11,"4438 Via Del Villetti Dr, VENICE, FL 34293",https://www.redfin.com/FL/Venice/4438-Via-Del-Villetti-Dr-34293/home/47589644
12,"473 Sherbrooke Ct, VENICE, FL 34293",https://www.redfin.com/FL/Venice/473-Sherbrooke-Ct-34293/home/47722419
13,"4315 Via Del Santi Dr, VENICE, FL 34293",https://www.redfin.com/FL/Venice/4315-Via-Del-Santi-34293/home/47589412
14,"12374 Sagewood Dr, Venice, FL 34292",https://www.redfin.com/FL/Venice/12374-Sagewood-Dr-34292/home/52885381
15,"13564 Trentino St, VENICE, FL 34293",https://www.redfin.com/FL/Venice/13564-Trento-Dr-34285/home/144611762
